ts,device_id,temp_c,rh_pct,pressure_hpa,soil_moist_pct,rain_mm_5min
2025-08-04 08:10:00+00:00,esp32-01,30.39,63.8,1010.0,41.3,0.0
2025-08-04 08:15:00+00:00,esp32-01,28.86,65.6,1009.6,41.1,0.0
2025-08-04 08:20:00+00:00,esp32-01,30.36,70.3,1010.8,41.1,0.0
2025-08-04 08:25:00+00:00,esp32-01,31.31,66.3,1010.8,41.2,0.0
2025-08-04 08:30:00+00:00,esp32-01,29.85,65.7,1011.0,41.2,0.0
2025-08-04 08:35:00+00:00,esp32-01,30.23,66.7,1009.9,41.1,0.0
2025-08-04 08:40:00+00:00,esp32-01,30.65,68.3,1011.4,41.2,0.0
2025-08-04 08:45:00+00:00,esp32-01,29.88,68.5,1009.6,41.3,0.0
2025-08-04 08:50:00+00:00,esp32-01,29.58,68.3,1011.3,41.5,0.0
2025-08-04 08:55:00+00:00,esp32-01,28.51,66.0,1009.3,41.3,0.0
2025-08-04 09:00:00+00:00,esp32-01,30.21,71.6,1008.7,41.3,0.0
2025-08-04 09:05:00+00:00,esp32-01,29.7,73.4,1011.3,41.4,0.0
2025-08-04 09:10:00+00:00,esp32-01,29.11,63.8,1010.2,41.5,0.0
2025-08-04 09:15:00+00:00,esp32-01,29.73,65.0,1010.1,41.4,0.0
2025-08-04 09:20:00+00:00,esp32-01,29.25,72.9,1009.4,41.3,0.0
2025-08-04 09:25:00+00:00,esp32-01,29.22,74.8,1009.0,41.3,0.0
2025-08-04 09:30:00+00:00,esp32-01,29.84,63.8,1009.1,41.0,0.0
2025-08-04 09:35:00+00:00,esp32-01,28.62,72.8,1009.9,41.2,0.0
2025-08-04 09:40:00+00:00,esp32-01,29.99,75.5,1009.6,41.0,0.0
2025-08-04 09:45:00+00:00,esp32-01,28.46,68.2,1008.2,41.0,0.0
2025-08-04 09:50:00+00:00,esp32-01,28.83,75.7,1011.1,41.0,0.0
2025-08-04 09:55:00+00:00,esp32-01,30.32,70.6,1009.5,40.9,0.0
2025-08-04 10:00:00+00:00,esp32-01,29.78,72.2,1010.8,40.7,0.0
2025-08-04 10:05:00+00:00,esp32-01,29.09,69.3,1009.3,40.6,0.0
2025-08-04 10:10:00+00:00,esp32-01,28.4,74.7,1010.0,40.8,0.0
2025-08-04 10:15:00+00:00,esp32-01,28.58,74.4,1010.7,40.9,0.0
2025-08-04 10:20:00+00:00,esp32-01,28.87,77.2,1010.6,40.9,0.0
2025-08-04 10:25:00+00:00,esp32-01,28.78,80.0,1008.7,40.9,0.068
2025-08-04 10:30:00+00:00,esp32-01,28.63,72.4,1010.4,40.7,0.0
2025-08-04 10:35:00+00:00,esp32-01,28.6,82.0,1010.6,40.6,0.0
2025-08-04 10:40:00+00:00,esp32-01,28.42,76.9,1009.9,40.6,0.0
2025-08-04 10:45:00+00:00,esp32-01,27.61,74.7,1009.2,40.6,0.0
2025-08-04 10:50:00+00:00,esp32-01,28.09,70.3,1009.6,40.7,0.0
2025-08-04 10:55:00+00:00,esp32-01,28.88,68.9,1009.9,40.7,0.0
2025-08-04 11:00:00+00:00,esp32-01,27.43,69.4,1010.2,40.7,0.0
2025-08-04 11:05:00+00:00,esp32-01,28.07,71.1,1011.5,40.8,0.0
2025-08-04 11:10:00+00:00,esp32-01,27.61,78.3,1011.0,40.7,0.0
2025-08-04 11:15:00+00:00,esp32-01,28.1,75.8,1009.7,40.5,0.0
2025-08-04 11:20:00+00:00,esp32-01,27.72,72.7,1011.8,40.5,0.0
2025-08-04 11:25:00+00:00,esp32-01,28.77,74.4,1010.3,40.6,0.0
2025-08-04 11:30:00+00:00,esp32-01,28.11,74.2,1011.0,40.4,0.0
2025-08-04 11:35:00+00:00,esp32-01,26.94,77.6,1009.7,40.4,0.0
2025-08-04 11:40:00+00:00,esp32-01,28.06,72.8,1010.2,40.3,0.0
2025-08-04 11:45:00+00:00,esp32-01,27.11,76.7,1011.4,40.3,0.0
2025-08-04 11:50:00+00:00,esp32-01,27.16,76.8,1009.9,40.2,0.0
2025-08-04 11:55:00+00:00,esp32-01,27.61,73.5,1010.7,40.3,0.0
2025-08-04 12:00:00+00:00,esp32-01,27.05,81.1,1011.1,40.4,0.0
2025-08-04 12:05:00+00:00,esp32-01,27.81,75.6,1009.9,40.3,0.0
2025-08-04 12:10:00+00:00,esp32-01,26.73,73.8,1009.4,40.3,0.0
2025-08-04 12:15:00+00:00,esp32-01,26.75,79.5,1011.6,40.5,0.0
2025-08-04 12:20:00+00:00,esp32-01,26.65,77.3,1013.2,40.5,0.0
2025-08-04 12:25:00+00:00,esp32-01,26.63,78.6,1011.3,40.3,0.0
2025-08-04 12:30:00+00:00,esp32-01,27.55,74.1,1011.5,40.2,0.0
2025-08-04 12:35:00+00:00,esp32-01,27.19,80.3,1010.3,40.2,0.0
2025-08-04 12:40:00+00:00,esp32-01,27.77,84.6,1012.2,40.2,0.0
2025-08-04 12:45:00+00:00,esp32-01,28.03,74.5,1010.8,40.2,0.0
2025-08-04 12:50:00+00:00,esp32-01,25.97,79.5,1012.1,40.2,0.0
2025-08-04 12:55:00+00:00,esp32-01,26.56,76.3,1011.6,40.0,0.0
2025-08-04 13:00:00+00:00,esp32-01,25.74,87.0,1011.7,40.1,0.0
2025-08-04 13:05:00+00:00,esp32-01,25.9,82.8,1011.7,40.2,0.0
2025-08-04 13:10:00+00:00,esp32-01,25.92,80.2,1011.7,40.0,0.0
2025-08-04 13:15:00+00:00,esp32-01,25.59,75.8,1011.5,39.8,0.0
2025-08-04 13:20:00+00:00,esp32-01,25.52,76.8,1012.1,39.9,0.0
2025-08-04 13:25:00+00:00,esp32-01,25.99,82.2,1010.8,39.8,0.0
2025-08-04 13:30:00+00:00,esp32-01,25.28,76.0,1011.2,39.9,0.0
2025-08-04 13:35:00+00:00,esp32-01,26.44,76.3,1012.6,39.8,0.0
2025-08-04 13:40:00+00:00,esp32-01,25.32,80.6,1011.6,39.9,0.0
2025-08-04 13:45:00+00:00,esp32-01,27.49,81.1,1011.2,39.8,0.0
2025-08-04 13:50:00+00:00,esp32-01,25.46,82.1,1012.3,39.8,0.0
2025-08-04 13:55:00+00:00,esp32-01,25.71,79.8,1012.2,39.9,0.0
2025-08-04 14:00:00+00:00,esp32-01,24.82,84.1,1010.5,39.9,0.0
2025-08-04 14:05:00+00:00,esp32-01,26.56,78.9,1012.2,39.7,0.0
2025-08-04 14:10:00+00:00,esp32-01,26.14,83.6,1011.7,39.8,0.0
2025-08-04 14:15:00+00:00,esp32-01,25.58,82.5,1012.2,39.8,0.0
2025-08-04 14:20:00+00:00,esp32-01,24.53,83.8,1011.6,39.9,0.0
2025-08-04 14:25:00+00:00,esp32-01,25.41,85.8,1012.0,39.8,0.0
2025-08-04 14:30:00+00:00,esp32-01,24.55,81.0,1010.2,39.8,0.0
2025-08-04 14:35:00+00:00,esp32-01,26.04,87.4,1009.8,39.7,0.131
2025-08-04 14:40:00+00:00,esp32-01,25.58,77.7,1012.3,39.8,0.0
2025-08-04 14:45:00+00:00,esp32-01,25.1,76.8,1013.8,39.8,0.0
2025-08-04 14:50:00+00:00,esp32-01,23.52,82.5,1012.0,39.7,0.0
2025-08-04 14:55:00+00:00,esp32-01,24.34,82.9,1011.1,39.7,0.0
2025-08-04 15:00:00+00:00,esp32-01,25.29,80.1,1011.8,39.6,0.0
2025-08-04 15:05:00+00:00,esp32-01,25.55,80.9,1011.0,39.5,0.0
2025-08-04 15:10:00+00:00,esp32-01,25.43,88.2,1012.7,39.5,0.0
2025-08-04 15:15:00+00:00,esp32-01,23.76,86.4,1011.7,39.5,0.0
2025-08-04 15:20:00+00:00,esp32-01,24.85,80.2,1012.5,39.4,0.0
2025-08-04 15:25:00+00:00,esp32-01,25.23,82.8,1011.6,39.4,0.0
2025-08-04 15:30:00+00:00,esp32-01,23.58,85.5,1012.6,39.5,0.0
2025-08-04 15:35:00+00:00,esp32-01,24.52,82.5,1010.4,39.5,0.0
2025-08-04 15:40:00+00:00,esp32-01,24.65,82.1,1011.7,39.4,0.0
2025-08-04 15:45:00+00:00,esp32-01,24.26,83.6,1012.1,39.5,0.0
2025-08-04 15:50:00+00:00,esp32-01,23.29,88.0,1011.4,39.5,0.0
2025-08-04 15:55:00+00:00,esp32-01,24.16,88.4,1011.9,39.4,0.0
2025-08-04 16:00:00+00:00,esp32-01,24.12,82.8,1011.8,39.5,0.0
2025-08-04 16:05:00+00:00,esp32-01,24.19,86.5,1012.4,39.5,0.0
2025-08-04 16:10:00+00:00,esp32-01,23.91,85.2,1012.0,39.5,0.0
2025-08-04 16:15:00+00:00,esp32-01,23.94,82.2,1011.8,39.5,0.0
2025-08-04 16:20:00+00:00,esp32-01,24.15,84.5,1012.2,39.4,0.0
2025-08-04 16:25:00+00:00,esp32-01,24.41,81.7,1010.4,39.4,0.0
2025-08-04 16:30:00+00:00,esp32-01,23.93,89.0,1010.8,39.2,0.0
2025-08-04 16:35:00+00:00,esp32-01,23.84,90.3,1010.3,39.2,0.0
2025-08-04 16:40:00+00:00,esp32-01,24.12,84.5,1011.8,39.1,0.0
2025-08-04 16:45:00+00:00,esp32-01,22.88,83.8,1011.6,39.2,0.0
2025-08-04 16:50:00+00:00,esp32-01,24.3,89.0,1012.4,39.1,0.0
2025-08-04 16:55:00+00:00,esp32-01,23.99,89.6,1011.5,39.3,0.0
2025-08-04 17:00:00+00:00,esp32-01,23.99,82.6,1010.7,39.3,0.0
2025-08-04 17:05:00+00:00,esp32-01,24.53,85.6,1011.3,39.2,0.0
2025-08-04 17:10:00+00:00,esp32-01,22.76,85.9,1009.6,39.1,0.0
2025-08-04 17:15:00+00:00,esp32-01,22.73,83.8,1010.8,39.1,0.0
2025-08-04 17:20:00+00:00,esp32-01,24.07,87.3,1009.2,39.1,0.0
2025-08-04 17:25:00+00:00,esp32-01,23.89,84.1,1011.3,38.9,0.0
2025-08-04 17:30:00+00:00,esp32-01,23.98,84.6,1010.7,38.8,0.0
2025-08-04 17:35:00+00:00,esp32-01,23.59,85.9,1010.8,38.8,0.0
2025-08-04 17:40:00+00:00,esp32-01,24.26,81.8,1010.1,38.9,0.0
2025-08-04 17:45:00+00:00,esp32-01,24.42,80.1,1010.3,38.8,0.0
2025-08-04 17:50:00+00:00,esp32-01,24.14,89.0,1011.3,38.8,0.0
2025-08-04 17:55:00+00:00,esp32-01,23.69,84.1,1009.6,38.9,0.0
2025-08-04 18:00:00+00:00,esp32-01,22.58,92.7,1011.1,39.1,0.0
2025-08-04 18:05:00+00:00,esp32-01,24.31,92.2,1010.0,39.1,0.0
2025-08-04 18:10:00+00:00,esp32-01,24.59,84.8,1009.3,39.0,0.0
2025-08-04 18:15:00+00:00,esp32-01,24.24,93.3,1011.5,39.0,0.0
2025-08-04 18:20:00+00:00,esp32-01,23.33,89.1,1011.6,39.0,0.0
2025-08-04 18:25:00+00:00,esp32-01,24.27,84.3,1010.1,39.1,0.0
2025-08-04 18:30:00+00:00,esp32-01,24.4,78.5,1010.0,39.1,0.0
2025-08-04 18:35:00+00:00,esp32-01,24.83,88.2,1010.2,39.0,0.0
2025-08-04 18:40:00+00:00,esp32-01,23.38,86.2,1009.7,39.0,0.0
2025-08-04 18:45:00+00:00,esp32-01,23.78,87.4,1009.8,38.9,0.0
2025-08-04 18:50:00+00:00,esp32-01,24.38,85.4,1010.6,39.0,0.0
2025-08-04 18:55:00+00:00,esp32-01,23.98,82.6,1011.9,38.8,0.0
2025-08-04 19:00:00+00:00,esp32-01,23.3,84.7,1009.9,38.6,0.0
2025-08-04 19:05:00+00:00,esp32-01,24.24,88.0,1011.0,38.4,0.0
2025-08-04 19:10:00+00:00,esp32-01,24.36,84.8,1010.4,38.5,0.0
2025-08-04 19:15:00+00:00,esp32-01,24.09,84.7,1008.8,38.3,0.0
2025-08-04 19:20:00+00:00,esp32-01,24.19,81.1,1010.0,38.2,0.0
2025-08-04 19:25:00+00:00,esp32-01,23.93,85.9,1009.9,38.0,0.0
2025-08-04 19:30:00+00:00,esp32-01,25.0,82.2,1011.2,38.1,0.0
2025-08-04 19:35:00+00:00,esp32-01,23.61,88.2,1011.2,38.1,0.0
2025-08-04 19:40:00+00:00,esp32-01,23.82,83.2,1010.2,38.2,0.0
2025-08-04 19:45:00+00:00,esp32-01,24.22,84.4,1010.9,38.0,0.0
2025-08-04 19:50:00+00:00,esp32-01,24.77,91.7,1009.8,38.0,0.0
2025-08-04 19:55:00+00:00,esp32-01,23.38,91.6,1010.2,38.1,0.069
2025-08-04 20:00:00+00:00,esp32-01,23.53,83.6,1009.9,38.0,0.0
2025-08-04 20:05:00+00:00,esp32-01,23.13,86.6,1010.7,38.1,0.0
2025-08-04 20:10:00+00:00,esp32-01,24.42,79.4,1010.8,38.1,0.0
2025-08-04 20:15:00+00:00,esp32-01,23.77,88.4,1010.3,38.1,0.0
2025-08-04 20:20:00+00:00,esp32-01,24.25,87.5,1009.2,38.1,0.0
2025-08-04 20:25:00+00:00,esp32-01,24.92,85.9,1009.4,38.1,0.0
2025-08-04 20:30:00+00:00,esp32-01,24.19,74.1,1010.3,38.2,0.0
2025-08-04 20:35:00+00:00,esp32-01,24.76,83.3,1010.4,38.1,0.0
2025-08-04 20:40:00+00:00,esp32-01,24.49,80.1,1009.8,38.2,0.0
2025-08-04 20:45:00+00:00,esp32-01,25.12,87.2,1009.5,38.2,0.0
2025-08-04 20:50:00+00:00,esp32-01,25.05,86.8,1009.9,38.1,0.0
2025-08-04 20:55:00+00:00,esp32-01,24.41,84.7,1009.5,38.0,0.0
2025-08-04 21:00:00+00:00,esp32-01,24.77,79.8,1009.5,37.9,0.0
2025-08-04 21:05:00+00:00,esp32-01,25.56,87.7,1011.3,37.9,0.0
2025-08-04 21:10:00+00:00,esp32-01,25.22,82.3,1009.3,37.9,0.0
2025-08-04 21:15:00+00:00,esp32-01,24.2,88.3,1010.1,38.0,0.0
2025-08-04 21:20:00+00:00,esp32-01,25.49,91.0,1008.7,37.9,0.077
2025-08-04 21:25:00+00:00,esp32-01,24.51,84.1,1008.7,37.8,0.0
2025-08-04 21:30:00+00:00,esp32-01,26.07,81.0,1008.7,37.7,0.0
2025-08-04 21:35:00+00:00,esp32-01,25.89,86.4,1009.7,37.7,0.0
2025-08-04 21:40:00+00:00,esp32-01,25.52,83.9,1008.2,37.7,0.0
2025-08-04 21:45:00+00:00,esp32-01,25.5,86.2,1011.2,37.7,0.0
2025-08-04 21:50:00+00:00,esp32-01,25.34,82.2,1009.5,37.9,0.0
2025-08-04 21:55:00+00:00,esp32-01,25.94,81.3,1009.5,37.8,0.0
2025-08-04 22:00:00+00:00,esp32-01,25.38,83.1,1010.8,37.8,0.0
2025-08-04 22:05:00+00:00,esp32-01,25.81,85.4,1009.7,37.9,0.0
2025-08-04 22:10:00+00:00,esp32-01,26.26,84.0,1010.4,37.8,0.0
2025-08-04 22:15:00+00:00,esp32-01,25.46,81.1,1009.4,38.0,0.0
2025-08-04 22:20:00+00:00,esp32-01,25.5,75.0,1010.0,37.9,0.0
2025-08-04 22:25:00+00:00,esp32-01,25.22,82.8,1010.7,37.9,0.0
2025-08-04 22:30:00+00:00,esp32-01,25.37,75.8,1009.3,37.9,0.0
2025-08-04 22:35:00+00:00,esp32-01,24.98,80.0,1010.4,37.9,0.0
2025-08-04 22:40:00+00:00,esp32-01,26.59,79.4,1008.1,37.9,0.0
2025-08-04 22:45:00+00:00,esp32-01,27.31,75.3,1011.1,38.1,0.0
2025-08-04 22:50:00+00:00,esp32-01,27.15,80.4,1009.7,38.2,0.0
2025-08-04 22:55:00+00:00,esp32-01,25.39,85.6,1010.1,38.1,0.0
2025-08-04 23:00:00+00:00,esp32-01,26.88,78.0,1010.1,38.1,0.0
2025-08-04 23:05:00+00:00,esp32-01,27.37,81.0,1009.5,37.9,0.0
2025-08-04 23:10:00+00:00,esp32-01,26.32,85.5,1009.4,37.8,0.0
2025-08-04 23:15:00+00:00,esp32-01,26.73,80.8,1010.7,37.8,0.0
2025-08-04 23:20:00+00:00,esp32-01,25.54,81.7,1010.1,37.8,0.149
2025-08-04 23:25:00+00:00,esp32-01,26.98,78.5,1009.7,37.8,0.0
2025-08-04 23:30:00+00:00,esp32-01,26.25,79.0,1010.9,37.8,0.0
2025-08-04 23:35:00+00:00,esp32-01,27.09,81.7,1010.9,37.7,0.0
2025-08-04 23:40:00+00:00,esp32-01,26.11,80.8,1010.2,37.8,0.0
2025-08-04 23:45:00+00:00,esp32-01,27.45,68.6,1009.5,37.9,0.0
2025-08-04 23:50:00+00:00,esp32-01,27.81,74.2,1010.6,37.9,0.0
2025-08-04 23:55:00+00:00,esp32-01,26.8,76.3,1010.9,37.9,0.0
2025-08-05 00:00:00+00:00,esp32-01,25.86,74.9,1009.0,38.0,0.0
2025-08-05 00:05:00+00:00,esp32-01,25.32,66.6,1008.6,37.9,0.0
2025-08-05 00:10:00+00:00,esp32-01,26.53,75.3,1009.5,38.0,0.0
2025-08-05 00:15:00+00:00,esp32-01,26.42,77.3,1010.2,38.0,0.0
2025-08-05 00:20:00+00:00,esp32-01,25.91,75.5,1008.6,37.9,0.0
2025-08-05 00:25:00+00:00,esp32-01,27.19,73.8,1009.1,37.9,0.0
2025-08-05 00:30:00+00:00,esp32-01,26.72,83.3,1010.8,37.9,0.051
2025-08-05 00:35:00+00:00,esp32-01,26.42,77.4,1009.6,37.8,0.0
2025-08-05 00:40:00+00:00,esp32-01,26.81,74.8,1008.4,38.0,0.0
2025-08-05 00:45:00+00:00,esp32-01,27.86,80.1,1009.1,37.8,0.0
2025-08-05 00:50:00+00:00,esp32-01,27.66,75.9,1008.9,37.8,0.0
2025-08-05 00:55:00+00:00,esp32-01,27.29,72.9,1009.8,37.9,0.0
2025-08-05 01:00:00+00:00,esp32-01,27.81,72.0,1009.8,37.9,0.0
2025-08-05 01:05:00+00:00,esp32-01,26.82,74.5,1009.1,37.9,0.0
2025-08-05 01:10:00+00:00,esp32-01,27.61,78.3,1011.1,38.0,0.0
2025-08-05 01:15:00+00:00,esp32-01,27.75,77.4,1008.6,38.1,0.04
2025-08-05 01:20:00+00:00,esp32-01,27.45,76.3,1009.4,38.2,0.0
2025-08-05 01:25:00+00:00,esp32-01,28.07,74.6,1008.8,38.1,0.0
2025-08-05 01:30:00+00:00,esp32-01,27.41,80.1,1009.1,38.1,0.0
2025-08-05 01:35:00+00:00,esp32-01,28.25,75.1,1008.8,37.9,0.0
2025-08-05 01:40:00+00:00,esp32-01,28.35,71.6,1009.7,37.9,0.0
2025-08-05 01:45:00+00:00,esp32-01,26.34,75.7,1009.2,37.9,0.0
2025-08-05 01:50:00+00:00,esp32-01,28.87,75.6,1010.5,37.8,0.0
2025-08-05 01:55:00+00:00,esp32-01,26.39,71.9,1009.5,37.8,0.0
2025-08-05 02:00:00+00:00,esp32-01,27.92,69.4,1010.6,37.8,0.0
2025-08-05 02:05:00+00:00,esp32-01,28.97,74.3,1010.4,37.8,0.0
2025-08-05 02:10:00+00:00,esp32-01,28.23,72.7,1010.5,37.7,0.0
2025-08-05 02:15:00+00:00,esp32-01,27.6,67.8,1010.7,37.7,0.0
2025-08-05 02:20:00+00:00,esp32-01,27.89,73.0,1011.6,37.7,0.0
2025-08-05 02:25:00+00:00,esp32-01,29.22,70.1,1009.3,37.9,0.0
2025-08-05 02:30:00+00:00,esp32-01,27.52,67.3,1010.7,38.0,0.0
2025-08-05 02:35:00+00:00,esp32-01,29.41,70.6,1010.4,37.9,0.0
2025-08-05 02:40:00+00:00,esp32-01,28.75,75.3,1010.9,38.0,0.0
2025-08-05 02:45:00+00:00,esp32-01,28.13,75.0,1010.2,38.1,0.0
2025-08-05 02:50:00+00:00,esp32-01,28.55,74.0,1011.0,38.0,0.0
2025-08-05 02:55:00+00:00,esp32-01,28.35,71.8,1009.0,38.0,0.0
2025-08-05 03:00:00+00:00,esp32-01,29.53,72.6,1009.3,38.1,0.0
2025-08-05 03:05:00+00:00,esp32-01,29.51,71.0,1009.6,38.2,0.0
2025-08-05 03:10:00+00:00,esp32-01,28.09,67.2,1010.0,38.1,0.0
2025-08-05 03:15:00+00:00,esp32-01,28.93,67.7,1010.1,38.1,0.0
2025-08-05 03:20:00+00:00,esp32-01,28.7,68.4,1009.5,37.9,0.0
2025-08-05 03:25:00+00:00,esp32-01,30.04,74.3,1009.3,38.0,0.0
2025-08-05 03:30:00+00:00,esp32-01,28.5,73.2,1009.5,38.0,0.0
2025-08-05 03:35:00+00:00,esp32-01,30.32,66.6,1008.7,38.0,0.0
2025-08-05 03:40:00+00:00,esp32-01,29.38,69.9,1009.8,38.0,0.0
2025-08-05 03:45:00+00:00,esp32-01,28.75,68.4,1010.0,37.9,0.0
2025-08-05 03:50:00+00:00,esp32-01,29.08,69.0,1010.3,37.7,0.0
2025-08-05 03:55:00+00:00,esp32-01,29.05,67.8,1010.1,37.8,0.0
2025-08-05 04:00:00+00:00,esp32-01,28.8,73.5,1011.4,37.7,0.0
2025-08-05 04:05:00+00:00,esp32-01,29.66,69.1,1010.6,37.6,0.0
2025-08-05 04:10:00+00:00,esp32-01,28.91,69.7,1010.5,37.5,0.0
2025-08-05 04:15:00+00:00,esp32-01,28.37,69.6,1010.2,37.3,0.0
2025-08-05 04:20:00+00:00,esp32-01,29.48,65.8,1010.3,37.2,0.0
2025-08-05 04:25:00+00:00,esp32-01,28.66,69.1,1009.6,37.2,0.0
2025-08-05 04:30:00+00:00,esp32-01,29.32,71.9,1009.9,37.1,0.0
2025-08-05 04:35:00+00:00,esp32-01,29.25,73.0,1011.3,37.0,0.0
2025-08-05 04:40:00+00:00,esp32-01,29.3,65.1,1009.7,36.9,0.0
2025-08-05 04:45:00+00:00,esp32-01,31.05,63.9,1008.6,36.9,0.0
2025-08-05 04:50:00+00:00,esp32-01,29.91,68.6,1010.2,36.8,0.0
2025-08-05 04:55:00+00:00,esp32-01,30.05,71.7,1010.3,36.6,0.0
2025-08-05 05:00:00+00:00,esp32-01,28.85,69.3,1009.7,36.8,0.0
2025-08-05 05:05:00+00:00,esp32-01,29.54,70.3,1008.0,36.7,0.0
2025-08-05 05:10:00+00:00,esp32-01,30.08,64.1,1010.5,36.5,0.0
2025-08-05 05:15:00+00:00,esp32-01,29.36,66.4,1009.6,36.4,0.0
2025-08-05 05:20:00+00:00,esp32-01,30.53,61.5,1009.2,36.5,0.0
2025-08-05 05:25:00+00:00,esp32-01,29.28,67.6,1010.3,36.6,0.0
2025-08-05 05:30:00+00:00,esp32-01,29.84,61.5,1007.7,36.5,0.0
2025-08-05 05:35:00+00:00,esp32-01,29.67,72.0,1009.4,36.6,0.0
2025-08-05 05:40:00+00:00,esp32-01,30.12,72.6,1008.8,36.4,0.0
2025-08-05 05:45:00+00:00,esp32-01,29.65,68.4,1010.4,36.4,0.0
2025-08-05 05:50:00+00:00,esp32-01,29.87,63.4,1009.4,36.3,0.0
2025-08-05 05:55:00+00:00,esp32-01,29.9,69.1,1008.4,36.4,0.0
2025-08-05 06:00:00+00:00,esp32-01,29.6,73.5,1010.0,36.2,0.0
2025-08-05 06:05:00+00:00,esp32-01,30.33,69.4,1007.1,36.2,0.0
2025-08-05 06:10:00+00:00,esp32-01,30.18,71.5,1009.4,36.1,0.0
2025-08-05 06:15:00+00:00,esp32-01,29.98,66.5,1007.9,36.2,0.0
2025-08-05 06:20:00+00:00,esp32-01,29.77,65.3,1008.5,36.3,0.0
2025-08-05 06:25:00+00:00,esp32-01,30.49,67.8,1008.7,36.3,0.0
2025-08-05 06:30:00+00:00,esp32-01,29.87,62.2,1009.5,36.4,0.0
2025-08-05 06:35:00+00:00,esp32-01,29.81,74.8,1010.5,36.5,0.0
2025-08-05 06:40:00+00:00,esp32-01,30.05,68.5,1007.3,36.3,0.0
2025-08-05 06:45:00+00:00,esp32-01,30.99,70.7,1009.0,36.3,0.0
2025-08-05 06:50:00+00:00,esp32-01,29.15,66.8,1010.4,36.3,0.0
2025-08-05 06:55:00+00:00,esp32-01,30.4,63.6,1008.2,36.3,0.0
2025-08-05 07:00:00+00:00,esp32-01,28.78,72.5,1008.1,36.3,0.0
2025-08-05 07:05:00+00:00,esp32-01,30.03,65.0,1008.7,36.4,0.0
2025-08-05 07:10:00+00:00,esp32-01,30.82,69.4,1009.2,36.4,0.0
2025-08-05 07:15:00+00:00,esp32-01,30.15,69.8,1009.0,36.2,0.0
2025-08-05 07:20:00+00:00,esp32-01,29.93,68.7,1008.1,36.1,0.0
2025-08-05 07:25:00+00:00,esp32-01,29.46,66.3,1007.8,36.3,0.0
2025-08-05 07:30:00+00:00,esp32-01,29.79,68.2,1009.4,36.3,0.0
2025-08-05 07:35:00+00:00,esp32-01,29.59,65.9,1007.7,36.3,0.0
2025-08-05 07:40:00+00:00,esp32-01,29.24,71.3,1006.8,36.4,0.0
2025-08-05 07:45:00+00:00,esp32-01,29.5,70.7,1007.1,36.3,0.0
2025-08-05 07:50:00+00:00,esp32-01,29.76,69.0,1007.8,36.2,0.0
2025-08-05 07:55:00+00:00,esp32-01,29.15,67.5,1009.4,36.3,0.0
2025-08-05 08:00:00+00:00,esp32-01,29.08,75.6,1007.3,36.2,0.0
2025-08-05 08:05:00+00:00,esp32-01,28.71,65.5,1009.4,36.1,0.0
2025-08-05 08:10:00+00:00,esp32-01,29.72,64.9,1009.2,36.2,0.0
2025-08-05 08:15:00+00:00,esp32-01,29.77,69.4,1008.3,36.3,0.0
2025-08-05 08:20:00+00:00,esp32-01,29.54,69.0,1006.1,36.4,0.0
2025-08-05 08:25:00+00:00,esp32-01,29.94,73.2,1007.2,36.3,0.0
2025-08-05 08:30:00+00:00,esp32-01,29.37,71.9,1007.6,36.3,0.0
2025-08-05 08:35:00+00:00,esp32-01,29.5,70.2,1009.5,36.3,0.0
2025-08-05 08:40:00+00:00,esp32-01,29.4,71.8,1007.6,36.3,0.0
2025-08-05 08:45:00+00:00,esp32-01,29.11,71.9,1007.5,36.2,0.0
2025-08-05 08:50:00+00:00,esp32-01,28.8,76.9,1008.2,36.3,0.0
2025-08-05 08:55:00+00:00,esp32-01,30.39,71.5,1006.9,36.1,0.0
2025-08-05 09:00:00+00:00,esp32-01,28.74,68.8,1008.1,36.1,0.0
2025-08-05 09:05:00+00:00,esp32-01,28.56,71.6,1007.4,36.2,0.0
2025-08-05 09:10:00+00:00,esp32-01,29.16,63.3,1010.2,36.1,0.0
2025-08-05 09:15:00+00:00,esp32-01,29.0,71.2,1007.3,35.8,0.0
2025-08-05 09:20:00+00:00,esp32-01,27.94,74.8,1009.6,35.7,0.0
2025-08-05 09:25:00+00:00,esp32-01,29.4,73.5,1007.2,35.6,0.0
2025-08-05 09:30:00+00:00,esp32-01,28.61,72.7,1008.3,35.6,0.0
2025-08-05 09:35:00+00:00,esp32-01,27.94,74.0,1008.5,35.3,0.0
2025-08-05 09:40:00+00:00,esp32-01,29.26,75.5,1008.2,35.2,0.0
2025-08-05 09:45:00+00:00,esp32-01,28.86,76.6,1008.2,35.3,0.0
2025-08-05 09:50:00+00:00,esp32-01,27.66,73.9,1008.9,35.3,0.0
2025-08-05 09:55:00+00:00,esp32-01,29.42,71.8,1008.5,35.4,0.0
2025-08-05 10:00:00+00:00,esp32-01,28.68,66.0,1008.1,35.3,0.0
2025-08-05 10:05:00+00:00,esp32-01,28.21,76.0,1007.7,35.4,0.0
2025-08-05 10:10:00+00:00,esp32-01,29.11,74.9,1008.1,35.4,0.0
2025-08-05 10:15:00+00:00,esp32-01,28.18,74.0,1008.1,35.3,0.0
2025-08-05 10:20:00+00:00,esp32-01,28.0,71.6,1008.2,35.4,0.0
2025-08-05 10:25:00+00:00,esp32-01,27.55,76.8,1008.4,35.4,0.0
2025-08-05 10:30:00+00:00,esp32-01,28.23,73.3,1007.2,35.4,0.0
